	index	ID	GENRE
3212	3213	0354690	b'gANdcQAoWAkAAABBbmltYXRpb25xAVgGAAAAQWN0aW9ucQJYBwAAAEZhbnRhc3lxA1gGAAAASG9ycm9ycQRlLg=='
3213	3214	0354690	b'gANdcQAoWAkAAABBbmltYXRpb25xAVgGAAAAQWN0aW9ucQJYBwAAAEZhbnRhc3lxA1gGAAAASG9ycm9ycQRlLg=='
3214	3215	0354690	b'gANdcQAoWAkAAABBbmltYXRpb25xAVgGAAAAQWN0aW9ucQJYBwAAAEZhbnRhc3lxA1gGAAAASG9ycm9ycQRlLg=='
3215	3216	0243135	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAARHJhbWFxAlgHAAAAUm9tYW5jZXEDZS4='
3216	3217	0243135	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAARHJhbWFxAlgHAAAAUm9tYW5jZXEDZS4='
3217	3218	0243135	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAARHJhbWFxAlgHAAAAUm9tYW5jZXEDZS4='
3218	3219	0243135	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAARHJhbWFxAlgHAAAAUm9tYW5jZXEDZS4='
3219	3220	0049846	b'gANdcQAoWAUAAABDcmltZXEBWAUAAABEcmFtYXECWAkAAABGaWxtLU5vaXJxA2Uu'
3220	3221	0065400	b'gANdcQBYBQAAAERyYW1hcQFhLg=='
3221	3222	0065400	b'gANdcQBYBQAAAERyYW1hcQFhLg=='
3222	3223	0065400	b'gANdcQBYBQAAAERyYW1hcQFhLg=='
3223	3224	0076937	b'gANdcQAoWAkAAABBZHZlbnR1cmVxAVgHAAAARmFudGFzeXECZS4='
3224	3225	0192775	b'gANdcQAoWAkAAABBbmltYXRpb25xAVgJAAAAQWR2ZW50dXJlcQJYBgAAAENvbWVkeXEDWAYAAABGYW1pbHlxBFgHAAAARmFudGFzeXEFWAcAAABNdXNpY2FscQZlLg=='
3225	3226	0192775	b'gANdcQAoWAkAAABBbmltYXRpb25xAVgJAAAAQWR2ZW50dXJlcQJYBgAAAENvbWVkeXEDWAYAAABGYW1pbHlxBFgHAAAARmFudGFzeXEFWAcAAABNdXNpY2FscQZlLg=='
3226	3227	0192775	b'gANdcQAoWAkAAABBbmltYXRpb25xAVgJAAAAQWR2ZW50dXJlcQJYBgAAAENvbWVkeXEDWAYAAABGYW1pbHlxBFgHAAAARmFudGFzeXEFWAcAAABNdXNpY2FscQZlLg=='
3227	3228	0161634	b'gANdcQAoWAUAAABTaG9ydHEBWAYAAABIb3Jyb3JxAmUu'
3228	3229	0161634	b'gANdcQAoWAUAAABTaG9ydHEBWAYAAABIb3Jyb3JxAmUu'
3229	3230	0161634	b'gANdcQAoWAUAAABTaG9ydHEBWAYAAABIb3Jyb3JxAmUu'
3230	3231	0161634	b'gANdcQAoWAUAAABTaG9ydHEBWAYAAABIb3Jyb3JxAmUu'
3231	3232	0161634	b'gANdcQAoWAUAAABTaG9ydHEBWAYAAABIb3Jyb3JxAmUu'
3232	3233	0161634	b'gANdcQAoWAUAAABTaG9ydHEBWAYAAABIb3Jyb3JxAmUu'
3233	3234	0161634	b'gANdcQAoWAUAAABTaG9ydHEBWAYAAABIb3Jyb3JxAmUu'
3234	3235	0161634	b'gANdcQAoWAUAAABTaG9ydHEBWAYAAABIb3Jyb3JxAmUu'
3235	3236	0161634	b'gANdcQAoWAUAAABTaG9ydHEBWAYAAABIb3Jyb3JxAmUu'
3236	3237	0161634	b'gANdcQAoWAUAAABTaG9ydHEBWAYAAABIb3Jyb3JxAmUu'
3237	3238	0161634	b'gANdcQAoWAUAAABTaG9ydHEBWAYAAABIb3Jyb3JxAmUu'
3238	3239	0161634	b'gANdcQAoWAUAAABTaG9ydHEBWAYAAABIb3Jyb3JxAmUu'
3239	3240	0161634	b'gANdcQAoWAUAAABTaG9ydHEBWAYAAABIb3Jyb3JxAmUu'
3240	3241	0161634	b'gANdcQAoWAUAAABTaG9ydHEBWAYAAABIb3Jyb3JxAmUu'
3241	3242	0093223	b'gANdcQAoWAUAAABDcmltZXEBWAgAAABUaHJpbGxlcnECZS4='
3242	3243	0093223	b'gANdcQAoWAUAAABDcmltZXEBWAgAAABUaHJpbGxlcnECZS4='
3243	3244	0093223	b'gANdcQAoWAUAAABDcmltZXEBWAgAAABUaHJpbGxlcnECZS4='
3244	3245	0093223	b'gANdcQAoWAUAAABDcmltZXEBWAgAAABUaHJpbGxlcnECZS4='
3245	3246	0093223	b'gANdcQAoWAUAAABDcmltZXEBWAgAAABUaHJpbGxlcnECZS4='
3246	3247	0093223	b'gANdcQAoWAUAAABDcmltZXEBWAgAAABUaHJpbGxlcnECZS4='
3247	3248	0315327	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAARHJhbWFxAlgHAAAARmFudGFzeXEDZS4='
3248	3249	0315327	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAARHJhbWFxAlgHAAAARmFudGFzeXEDZS4='
3249	3250	0315327	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAARHJhbWFxAlgHAAAARmFudGFzeXEDZS4='
3250	3251	0315327	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAARHJhbWFxAlgHAAAARmFudGFzeXEDZS4='
3251	3252	0099260	b'gANdcQBYBgAAAEFjdGlvbnEBYS4='
3252	3253	0099260	b'gANdcQBYBgAAAEFjdGlvbnEBYS4='
3253	3254	0099260	b'gANdcQBYBgAAAEFjdGlvbnEBYS4='
3254	3255	0099260	b'gANdcQBYBgAAAEFjdGlvbnEBYS4='
3255	3256	0072886	b'gANdcQAoWAYAAABBY3Rpb25xAVgJAAAAQWR2ZW50dXJlcQJYBgAAAENvbWVkeXEDWAUAAABDcmltZXEEWAcAAABGYW50YXN5cQVlLg=='
3256	3257	0072886	b'gANdcQAoWAYAAABBY3Rpb25xAVgJAAAAQWR2ZW50dXJlcQJYBgAAAENvbWVkeXEDWAUAAABDcmltZXEEWAcAAABGYW50YXN5cQVlLg=='
3257	3258	0072886	b'gANdcQAoWAYAAABBY3Rpb25xAVgJAAAAQWR2ZW50dXJlcQJYBgAAAENvbWVkeXEDWAUAAABDcmltZXEEWAcAAABGYW50YXN5cQVlLg=='
3258	3259	0072886	b'gANdcQAoWAYAAABBY3Rpb25xAVgJAAAAQWR2ZW50dXJlcQJYBgAAAENvbWVkeXEDWAUAAABDcmltZXEEWAcAAABGYW50YXN5cQVlLg=='
3259	3260	0072886	b'gANdcQAoWAYAAABBY3Rpb25xAVgJAAAAQWR2ZW50dXJlcQJYBgAAAENvbWVkeXEDWAUAAABDcmltZXEEWAcAAABGYW50YXN5cQVlLg=='
3260	3261	0072886	b'gANdcQAoWAYAAABBY3Rpb25xAVgJAAAAQWR2ZW50dXJlcQJYBgAAAENvbWVkeXEDWAUAAABDcmltZXEEWAcAAABGYW50YXN5cQVlLg=='
3261	3262	0072886	b'gANdcQAoWAYAAABBY3Rpb25xAVgJAAAAQWR2ZW50dXJlcQJYBgAAAENvbWVkeXEDWAUAAABDcmltZXEEWAcAAABGYW50YXN5cQVlLg=='
3262	3263	0072886	b'gANdcQAoWAYAAABBY3Rpb25xAVgJAAAAQWR2ZW50dXJlcQJYBgAAAENvbWVkeXEDWAUAAABDcmltZXEEWAcAAABGYW50YXN5cQVlLg=='
3263	3264	0042752	b'gANdcQAoWAUAAABEcmFtYXEBWAcAAABSb21hbmNlcQJlLg=='
3264	3265	0074973	b'gANdcQBYBgAAAENvbWVkeXEBYS4='
3265	3266	0074973	b'gANdcQBYBgAAAENvbWVkeXEBYS4='
3266	3267	0074973	b'gANdcQBYBgAAAENvbWVkeXEBYS4='
3267	3268	0031038	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAARHJhbWFxAlgHAAAATXlzdGVyeXEDZS4='
3268	3269	0094924	b'gANdcQBYBQAAAERyYW1hcQFhLg=='
3269	3270	0094924	b'gANdcQBYBQAAAERyYW1hcQFhLg=='
3270	3271	0408154	b'gANdcQAoWAUAAABDcmltZXEBWAYAAABBY3Rpb25xAlgGAAAAQ29tZWR5cQNYCAAAAFRocmlsbGVycQRlLg=='
3271	3272	0119903	b'gANdcQBYBgAAAEFjdGlvbnEBYS4='
3272	3273	0119903	b'gANdcQBYBgAAAEFjdGlvbnEBYS4='
3273	3274	0377818	b'gANdcQAoWAYAAABBY3Rpb25xAVgJAAAAQWR2ZW50dXJlcQJYBgAAAENvbWVkeXEDZS4='
3274	3275	0377818	b'gANdcQAoWAYAAABBY3Rpb25xAVgJAAAAQWR2ZW50dXJlcQJYBgAAAENvbWVkeXEDZS4='
3275	3276	0377818	b'gANdcQAoWAYAAABBY3Rpb25xAVgJAAAAQWR2ZW50dXJlcQJYBgAAAENvbWVkeXEDZS4='
3276	3277	0377818	b'gANdcQAoWAYAAABBY3Rpb25xAVgJAAAAQWR2ZW50dXJlcQJYBgAAAENvbWVkeXEDZS4='
3277	3278	0377818	b'gANdcQAoWAYAAABBY3Rpb25xAVgJAAAAQWR2ZW50dXJlcQJYBgAAAENvbWVkeXEDZS4='
3278	3279	0377818	b'gANdcQAoWAYAAABBY3Rpb25xAVgJAAAAQWR2ZW50dXJlcQJYBgAAAENvbWVkeXEDZS4='
3279	3280	0377818	b'gANdcQAoWAYAAABBY3Rpb25xAVgJAAAAQWR2ZW50dXJlcQJYBgAAAENvbWVkeXEDZS4='
3280	3281	0377818	b'gANdcQAoWAYAAABBY3Rpb25xAVgJAAAAQWR2ZW50dXJlcQJYBgAAAENvbWVkeXEDZS4='
3281	3282	0377818	b'gANdcQAoWAYAAABBY3Rpb25xAVgJAAAAQWR2ZW50dXJlcQJYBgAAAENvbWVkeXEDZS4='
3282	3283	0377818	b'gANdcQAoWAYAAABBY3Rpb25xAVgJAAAAQWR2ZW50dXJlcQJYBgAAAENvbWVkeXEDZS4='
3283	3284	0377818	b'gANdcQAoWAYAAABBY3Rpb25xAVgJAAAAQWR2ZW50dXJlcQJYBgAAAENvbWVkeXEDZS4='
3284	3285	0377818	b'gANdcQAoWAYAAABBY3Rpb25xAVgJAAAAQWR2ZW50dXJlcQJYBgAAAENvbWVkeXEDZS4='
3285	3286	0377818	b'gANdcQAoWAYAAABBY3Rpb25xAVgJAAAAQWR2ZW50dXJlcQJYBgAAAENvbWVkeXEDZS4='
3286	3287	0377818	b'gANdcQAoWAYAAABBY3Rpb25xAVgJAAAAQWR2ZW50dXJlcQJYBgAAAENvbWVkeXEDZS4='
3287	3288	0377818	b'gANdcQAoWAYAAABBY3Rpb25xAVgJAAAAQWR2ZW50dXJlcQJYBgAAAENvbWVkeXEDZS4='
3288	3289	0377818	b'gANdcQAoWAYAAABBY3Rpb25xAVgJAAAAQWR2ZW50dXJlcQJYBgAAAENvbWVkeXEDZS4='
3289	3290	0377818	b'gANdcQAoWAYAAABBY3Rpb25xAVgJAAAAQWR2ZW50dXJlcQJYBgAAAENvbWVkeXEDZS4='
3290	3291	0377818	b'gANdcQAoWAYAAABBY3Rpb25xAVgJAAAAQWR2ZW50dXJlcQJYBgAAAENvbWVkeXEDZS4='
3291	3292	0377818	b'gANdcQAoWAYAAABBY3Rpb25xAVgJAAAAQWR2ZW50dXJlcQJYBgAAAENvbWVkeXEDZS4='
3292	3293	0377818	b'gANdcQAoWAYAAABBY3Rpb25xAVgJAAAAQWR2ZW50dXJlcQJYBgAAAENvbWVkeXEDZS4='
3293	3294	0377818	b'gANdcQAoWAYAAABBY3Rpb25xAVgJAAAAQWR2ZW50dXJlcQJYBgAAAENvbWVkeXEDZS4='
3294	3295	0377818	b'gANdcQAoWAYAAABBY3Rpb25xAVgJAAAAQWR2ZW50dXJlcQJYBgAAAENvbWVkeXEDZS4='
3295	3296	0377818	b'gANdcQAoWAYAAABBY3Rpb25xAVgJAAAAQWR2ZW50dXJlcQJYBgAAAENvbWVkeXEDZS4='
3296	3297	0377818	b'gANdcQAoWAYAAABBY3Rpb25xAVgJAAAAQWR2ZW50dXJlcQJYBgAAAENvbWVkeXEDZS4='
3297	3298	0377818	b'gANdcQAoWAYAAABBY3Rpb25xAVgJAAAAQWR2ZW50dXJlcQJYBgAAAENvbWVkeXEDZS4='
3298	3299	0377818	b'gANdcQAoWAYAAABBY3Rpb25xAVgJAAAAQWR2ZW50dXJlcQJYBgAAAENvbWVkeXEDZS4='
3299	3300	0353962	b'gANdcQAoWAYAAABBY3Rpb25xAVgFAAAAQ3JpbWVxAlgIAAAAVGhyaWxsZXJxA2Uu'
3300	3301	0353962	b'gANdcQAoWAYAAABBY3Rpb25xAVgFAAAAQ3JpbWVxAlgIAAAAVGhyaWxsZXJxA2Uu'
3301	3302	0353962	b'gANdcQAoWAYAAABBY3Rpb25xAVgFAAAAQ3JpbWVxAlgIAAAAVGhyaWxsZXJxA2Uu'
3302	3303	0353962	b'gANdcQAoWAYAAABBY3Rpb25xAVgFAAAAQ3JpbWVxAlgIAAAAVGhyaWxsZXJxA2Uu'
3303	3304	0353962	b'gANdcQAoWAYAAABBY3Rpb25xAVgFAAAAQ3JpbWVxAlgIAAAAVGhyaWxsZXJxA2Uu'
3304	3305	0195234	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAAQ3JpbWVxAmUu'
3305	3306	0195234	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAAQ3JpbWVxAmUu'
3306	3307	0195234	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAAQ3JpbWVxAmUu'
3307	3308	0195234	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAAQ3JpbWVxAmUu'
3308	3309	0195234	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAAQ3JpbWVxAmUu'
3309	3310	0195234	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAAQ3JpbWVxAmUu'
3310	3311	0195234	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAAQ3JpbWVxAmUu'
3311	3312	0195234	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAAQ3JpbWVxAmUu'
3312	3313	0195234	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAAQ3JpbWVxAmUu'
3313	3314	0116191	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAARHJhbWFxAlgHAAAAUm9tYW5jZXEDZS4='
3314	3315	0116191	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAARHJhbWFxAlgHAAAAUm9tYW5jZXEDZS4='
3315	3316	0116191	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAARHJhbWFxAlgHAAAAUm9tYW5jZXEDZS4='
3316	3317	0116191	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAARHJhbWFxAlgHAAAAUm9tYW5jZXEDZS4='
3317	3318	0116191	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAARHJhbWFxAlgHAAAAUm9tYW5jZXEDZS4='
3318	3319	0116191	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAARHJhbWFxAlgHAAAAUm9tYW5jZXEDZS4='
3319	3320	0116191	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAARHJhbWFxAlgHAAAAUm9tYW5jZXEDZS4='
3320	3321	0116191	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAARHJhbWFxAlgHAAAAUm9tYW5jZXEDZS4='
3321	3322	0298482	b'gANdcQAoWAYAAABDb21lZHlxAVgHAAAARmFudGFzeXECZS4='
3322	3323	0024028	b'gANdcQAoWAYAAABDb21lZHlxAVgHAAAATXVzaWNhbHECWAcAAABSb21hbmNlcQNlLg=='
3323	3324	0260654	b'gANdcQAoWAkAAABBbmltYXRpb25xAVgGAAAARmFtaWx5cQJlLg=='
3324	3325	0260654	b'gANdcQAoWAkAAABBbmltYXRpb25xAVgGAAAARmFtaWx5cQJlLg=='
3325	3326	0155723	b'gANdcQBYBQAAAERyYW1hcQFhLg=='
3326	3327	0095043	b'gANdcQAoWAYAAABDb21lZHlxAVgGAAAASG9ycm9ycQJYBgAAAFNjaS1GaXEDZS4='
3327	3328	0095043	b'gANdcQAoWAYAAABDb21lZHlxAVgGAAAASG9ycm9ycQJYBgAAAFNjaS1GaXEDZS4='
3328	3329	0095043	b'gANdcQAoWAYAAABDb21lZHlxAVgGAAAASG9ycm9ycQJYBgAAAFNjaS1GaXEDZS4='
3329	3330	0095043	b'gANdcQAoWAYAAABDb21lZHlxAVgGAAAASG9ycm9ycQJYBgAAAFNjaS1GaXEDZS4='
3330	3331	0095043	b'gANdcQAoWAYAAABDb21lZHlxAVgGAAAASG9ycm9ycQJYBgAAAFNjaS1GaXEDZS4='
3331	3332	0083261	b'gANdcQAoWAYAAABIb3Jyb3JxAVgIAAAAVGhyaWxsZXJxAmUu'
3332	3333	0083261	b'gANdcQAoWAYAAABIb3Jyb3JxAVgIAAAAVGhyaWxsZXJxAmUu'
3333	3334	0083261	b'gANdcQAoWAYAAABIb3Jyb3JxAVgIAAAAVGhyaWxsZXJxAmUu'
3334	3335	0083261	b'gANdcQAoWAYAAABIb3Jyb3JxAVgIAAAAVGhyaWxsZXJxAmUu'
3335	3336	0142260	b'gANdcQAoWAYAAABDb21lZHlxAVgGAAAARmFtaWx5cQJYBwAAAE11c2ljYWxxA2Uu'
3336	3337	0288040	b'gANdcQAoWAUAAABDcmltZXEBWAYAAABIb3Jyb3JxAlgHAAAAUm9tYW5jZXEDWAgAAABUaHJpbGxlcnEEZS4='
3337	3338	0288040	b'gANdcQAoWAUAAABDcmltZXEBWAYAAABIb3Jyb3JxAlgHAAAAUm9tYW5jZXEDWAgAAABUaHJpbGxlcnEEZS4='
3338	3339	0288040	b'gANdcQAoWAUAAABDcmltZXEBWAYAAABIb3Jyb3JxAlgHAAAAUm9tYW5jZXEDWAgAAABUaHJpbGxlcnEEZS4='
3339	3340	0288040	b'gANdcQAoWAUAAABDcmltZXEBWAYAAABIb3Jyb3JxAlgHAAAAUm9tYW5jZXEDWAgAAABUaHJpbGxlcnEEZS4='
3340	3341	0321997	b'gANdcQAoWAYAAABBY3Rpb25xAVgFAAAARHJhbWFxAlgIAAAAVGhyaWxsZXJxA2Uu'
3341	3342	0321997	b'gANdcQAoWAYAAABBY3Rpb25xAVgFAAAARHJhbWFxAlgIAAAAVGhyaWxsZXJxA2Uu'
3342	3343	0321997	b'gANdcQAoWAYAAABBY3Rpb25xAVgFAAAARHJhbWFxAlgIAAAAVGhyaWxsZXJxA2Uu'
3343	3344	0321997	b'gANdcQAoWAYAAABBY3Rpb25xAVgFAAAARHJhbWFxAlgIAAAAVGhyaWxsZXJxA2Uu'
3344	3345	0321997	b'gANdcQAoWAYAAABBY3Rpb25xAVgFAAAARHJhbWFxAlgIAAAAVGhyaWxsZXJxA2Uu'
3345	3346	0321997	b'gANdcQAoWAYAAABBY3Rpb25xAVgFAAAARHJhbWFxAlgIAAAAVGhyaWxsZXJxA2Uu'
3346	3347	0321997	b'gANdcQAoWAYAAABBY3Rpb25xAVgFAAAARHJhbWFxAlgIAAAAVGhyaWxsZXJxA2Uu'
3347	3348	0321997	b'gANdcQAoWAYAAABBY3Rpb25xAVgFAAAARHJhbWFxAlgIAAAAVGhyaWxsZXJxA2Uu'
3348	3349	0171363	b'gANdcQAoWAcAAABGYW50YXN5cQFYBgAAAEhvcnJvcnECWAcAAABNeXN0ZXJ5cQNYCAAAAFRocmlsbGVycQRlLg=='
3349	3350	0171363	b'gANdcQAoWAcAAABGYW50YXN5cQFYBgAAAEhvcnJvcnECWAcAAABNeXN0ZXJ5cQNYCAAAAFRocmlsbGVycQRlLg=='
3350	3351	0171363	b'gANdcQAoWAcAAABGYW50YXN5cQFYBgAAAEhvcnJvcnECWAcAAABNeXN0ZXJ5cQNYCAAAAFRocmlsbGVycQRlLg=='
3351	3352	0171363	b'gANdcQAoWAcAAABGYW50YXN5cQFYBgAAAEhvcnJvcnECWAcAAABNeXN0ZXJ5cQNYCAAAAFRocmlsbGVycQRlLg=='
3352	3353	0171363	b'gANdcQAoWAcAAABGYW50YXN5cQFYBgAAAEhvcnJvcnECWAcAAABNeXN0ZXJ5cQNYCAAAAFRocmlsbGVycQRlLg=='
3353	3354	0171363	b'gANdcQAoWAcAAABGYW50YXN5cQFYBgAAAEhvcnJvcnECWAcAAABNeXN0ZXJ5cQNYCAAAAFRocmlsbGVycQRlLg=='
3354	3355	0171363	b'gANdcQAoWAcAAABGYW50YXN5cQFYBgAAAEhvcnJvcnECWAcAAABNeXN0ZXJ5cQNYCAAAAFRocmlsbGVycQRlLg=='
3355	3356	0171363	b'gANdcQAoWAcAAABGYW50YXN5cQFYBgAAAEhvcnJvcnECWAcAAABNeXN0ZXJ5cQNYCAAAAFRocmlsbGVycQRlLg=='
3356	3357	0171363	b'gANdcQAoWAcAAABGYW50YXN5cQFYBgAAAEhvcnJvcnECWAcAAABNeXN0ZXJ5cQNYCAAAAFRocmlsbGVycQRlLg=='
3357	3358	0171363	b'gANdcQAoWAcAAABGYW50YXN5cQFYBgAAAEhvcnJvcnECWAcAAABNeXN0ZXJ5cQNYCAAAAFRocmlsbGVycQRlLg=='
3358	3359	0171363	b'gANdcQAoWAcAAABGYW50YXN5cQFYBgAAAEhvcnJvcnECWAcAAABNeXN0ZXJ5cQNYCAAAAFRocmlsbGVycQRlLg=='
3359	3360	0171363	b'gANdcQAoWAcAAABGYW50YXN5cQFYBgAAAEhvcnJvcnECWAcAAABNeXN0ZXJ5cQNYCAAAAFRocmlsbGVycQRlLg=='
3360	3361	0171363	b'gANdcQAoWAcAAABGYW50YXN5cQFYBgAAAEhvcnJvcnECWAcAAABNeXN0ZXJ5cQNYCAAAAFRocmlsbGVycQRlLg=='
3361	3362	0171363	b'gANdcQAoWAcAAABGYW50YXN5cQFYBgAAAEhvcnJvcnECWAcAAABNeXN0ZXJ5cQNYCAAAAFRocmlsbGVycQRlLg=='
3362	3363	0171363	b'gANdcQAoWAcAAABGYW50YXN5cQFYBgAAAEhvcnJvcnECWAcAAABNeXN0ZXJ5cQNYCAAAAFRocmlsbGVycQRlLg=='
3363	3364	0171363	b'gANdcQAoWAcAAABGYW50YXN5cQFYBgAAAEhvcnJvcnECWAcAAABNeXN0ZXJ5cQNYCAAAAFRocmlsbGVycQRlLg=='
3364	3365	0171363	b'gANdcQAoWAcAAABGYW50YXN5cQFYBgAAAEhvcnJvcnECWAcAAABNeXN0ZXJ5cQNYCAAAAFRocmlsbGVycQRlLg=='
3365	3366	0171363	b'gANdcQAoWAcAAABGYW50YXN5cQFYBgAAAEhvcnJvcnECWAcAAABNeXN0ZXJ5cQNYCAAAAFRocmlsbGVycQRlLg=='
3366	3367	0171363	b'gANdcQAoWAcAAABGYW50YXN5cQFYBgAAAEhvcnJvcnECWAcAAABNeXN0ZXJ5cQNYCAAAAFRocmlsbGVycQRlLg=='
3367	3368	0171363	b'gANdcQAoWAcAAABGYW50YXN5cQFYBgAAAEhvcnJvcnECWAcAAABNeXN0ZXJ5cQNYCAAAAFRocmlsbGVycQRlLg=='
3368	3369	0171363	b'gANdcQAoWAcAAABGYW50YXN5cQFYBgAAAEhvcnJvcnECWAcAAABNeXN0ZXJ5cQNYCAAAAFRocmlsbGVycQRlLg=='
3369	3370	0171363	b'gANdcQAoWAcAAABGYW50YXN5cQFYBgAAAEhvcnJvcnECWAcAAABNeXN0ZXJ5cQNYCAAAAFRocmlsbGVycQRlLg=='
3370	3371	0045932	b'gANdcQAoWAUAAABDcmltZXEBWAUAAABEcmFtYXECWAkAAABGaWxtLU5vaXJxA1gIAAAAVGhyaWxsZXJxBGUu'
3371	3372	0045932	b'gANdcQAoWAUAAABDcmltZXEBWAUAAABEcmFtYXECWAkAAABGaWxtLU5vaXJxA1gIAAAAVGhyaWxsZXJxBGUu'
3372	3373	0088915	b'gANdcQAoWAUAAABEcmFtYXEBWAUAAABNdXNpY3ECWAcAAABNdXNpY2FscQNlLg=='
3373	3374	0088915	b'gANdcQAoWAUAAABEcmFtYXEBWAUAAABNdXNpY3ECWAcAAABNdXNpY2FscQNlLg=='
3374	3375	0088915	b'gANdcQAoWAUAAABEcmFtYXEBWAUAAABNdXNpY3ECWAcAAABNdXNpY2FscQNlLg=='
3375	3376	0088915	b'gANdcQAoWAUAAABEcmFtYXEBWAUAAABNdXNpY3ECWAcAAABNdXNpY2FscQNlLg=='
3376	3377	0088915	b'gANdcQAoWAUAAABEcmFtYXEBWAUAAABNdXNpY3ECWAcAAABNdXNpY2FscQNlLg=='
3377	3378	0088915	b'gANdcQAoWAUAAABEcmFtYXEBWAUAAABNdXNpY3ECWAcAAABNdXNpY2FscQNlLg=='
3378	3379	0088915	b'gANdcQAoWAUAAABEcmFtYXEBWAUAAABNdXNpY3ECWAcAAABNdXNpY2FscQNlLg=='
3379	3380	0088915	b'gANdcQAoWAUAAABEcmFtYXEBWAUAAABNdXNpY3ECWAcAAABNdXNpY2FscQNlLg=='
3380	3381	0088915	b'gANdcQAoWAUAAABEcmFtYXEBWAUAAABNdXNpY3ECWAcAAABNdXNpY2FscQNlLg=='
3381	3382	0088915	b'gANdcQAoWAUAAABEcmFtYXEBWAUAAABNdXNpY3ECWAcAAABNdXNpY2FscQNlLg=='
3382	3383	0088915	b'gANdcQAoWAUAAABEcmFtYXEBWAUAAABNdXNpY3ECWAcAAABNdXNpY2FscQNlLg=='
3383	3384	0088915	b'gANdcQAoWAUAAABEcmFtYXEBWAUAAABNdXNpY3ECWAcAAABNdXNpY2FscQNlLg=='
3384	3385	0088915	b'gANdcQAoWAUAAABEcmFtYXEBWAUAAABNdXNpY3ECWAcAAABNdXNpY2FscQNlLg=='
3385	3386	0088915	b'gANdcQAoWAUAAABEcmFtYXEBWAUAAABNdXNpY3ECWAcAAABNdXNpY2FscQNlLg=='
3386	3387	0088915	b'gANdcQAoWAUAAABEcmFtYXEBWAUAAABNdXNpY3ECWAcAAABNdXNpY2FscQNlLg=='
3387	3388	0088915	b'gANdcQAoWAUAAABEcmFtYXEBWAUAAABNdXNpY3ECWAcAAABNdXNpY2FscQNlLg=='
3388	3389	0088915	b'gANdcQAoWAUAAABEcmFtYXEBWAUAAABNdXNpY3ECWAcAAABNdXNpY2FscQNlLg=='
3389	3390	0088915	b'gANdcQAoWAUAAABEcmFtYXEBWAUAAABNdXNpY3ECWAcAAABNdXNpY2FscQNlLg=='
3390	3391	0088915	b'gANdcQAoWAUAAABEcmFtYXEBWAUAAABNdXNpY3ECWAcAAABNdXNpY2FscQNlLg=='
3391	3392	0088915	b'gANdcQAoWAUAAABEcmFtYXEBWAUAAABNdXNpY3ECWAcAAABNdXNpY2FscQNlLg=='
3392	3393	0388769	b'gANYAAAAAHEALg=='
3393	3394	0388769	b'gANYAAAAAHEALg=='
3394	3395	0188453	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAAQ3JpbWVxAlgIAAAAVGhyaWxsZXJxA2Uu'
3395	3396	0188453	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAAQ3JpbWVxAlgIAAAAVGhyaWxsZXJxA2Uu'
3396	3397	0188453	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAAQ3JpbWVxAlgIAAAAVGhyaWxsZXJxA2Uu'
3397	3398	0188453	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAAQ3JpbWVxAlgIAAAAVGhyaWxsZXJxA2Uu'
3398	3399	0188453	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAAQ3JpbWVxAlgIAAAAVGhyaWxsZXJxA2Uu'
3399	3400	0188453	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAAQ3JpbWVxAlgIAAAAVGhyaWxsZXJxA2Uu'
3400	3401	0834951	b'gANdcQAoWAUAAABEcmFtYXEBWAYAAABGYW1pbHlxAmUu'
3401	3402	0834951	b'gANdcQAoWAUAAABEcmFtYXEBWAYAAABGYW1pbHlxAmUu'
